Day,Time,Level
59,06:00,85.07
59,07:00,77.15
59,08:00,68.34
59,09:00,60.11
59,10:00,54.45
59,11:00,47.83
59,12:00,40.1
59,13:00,32.72
59,14:00,27.39
59,15:00,21.34
59,16:00,13.98
59,17:00,6.12
59,18:00,0.1
59,19:00,0.1
59,20:00,0.1
59,21:00,0.1
59,22:00,0.1
59,23:00,0.1
60,00:00,100.0
60,01:00,98.85
60,02:00,97.12
60,03:00,95.92
60,04:00,93.97
60,05:00,92.52
60,06:00,82.94
60,07:00,74.57
60,08:00,66.67
60,09:00,57.36
60,10:00,50.99
60,11:00,43.74
60,12:00,38.28
60,13:00,32.45
60,14:00,25.98
60,15:00,19.73
60,16:00,12.36
60,17:00,5.49
60,18:00,0.1
60,19:00,0.1
60,20:00,0.1
60,21:00,0.1
60,22:00,0.1
60,23:00,0.1
61,00:00,100.0
61,01:00,98.43
61,02:00,96.74
61,03:00,95.25
61,04:00,94.11
61,05:00,92.7
61,06:00,84.53
61,07:00,74.58
61,08:00,65.95
61,09:00,56.58
61,10:00,51.44
61,11:00,44.89
61,12:00,38.98
61,13:00,33.58
61,14:00,28.43
61,15:00,20.92
61,16:00,14.64
61,17:00,8.12
61,18:00,1.6
61,19:00,0.1
61,20:00,0.1
61,21:00,0.1
61,22:00,0.1
61,23:00,0.1
62,00:00,100.0
62,01:00,98.82
62,02:00,96.96
62,03:00,95.48
62,04:00,93.75
62,05:00,91.94
62,06:00,84.2
62,07:00,76.28
62,08:00,69.02
62,09:00,61.64
62,10:00,55.66
62,11:00,50.24
62,12:00,44.28
62,13:00,36.34
62,14:00,29.39
62,15:00,21.58
62,16:00,14.57
62,17:00,7.65
62,18:00,0.5
62,19:00,0.1
62,20:00,0.1
62,21:00,0.1
62,22:00,0.1
62,23:00,0.1
63,00:00,100.0
63,01:00,98.31
63,02:00,97.07
63,03:00,95.96
63,04:00,94.13
63,05:00,92.78
63,06:00,84.92
63,07:00,76.58
63,08:00,67.92
63,09:00,59.93
63,10:00,53.65
63,11:00,46.21
63,12:00,40.78
63,13:00,33.76
63,14:00,26.0
63,15:00,19.2
63,16:00,11.3
63,17:00,2.97
63,18:00,0.1
63,19:00,0.1
63,20:00,0.1
63,21:00,0.1
63,22:00,0.1
63,23:00,0.1
64,00:00,100.0
64,01:00,98.0
64,02:00,96.08
64,03:00,94.96
64,04:00,93.49
64,05:00,92.34
64,06:00,83.99
64,07:00,75.68
64,08:00,66.55
64,09:00,58.57
64,10:00,53.0
64,11:00,46.28
64,12:00,38.78
64,13:00,31.25
64,14:00,25.78
64,15:00,18.07
64,16:00,10.44
64,17:00,4.4
64,18:00,0.1
64,19:00,0.1
64,20:00,0.1
64,21:00,0.1
64,22:00,0.1
64,23:00,0.1
65,00:00,100.0
65,01:00,98.28
65,02:00,96.54
65,03:00,94.65
65,04:00,92.81
65,05:00,90.82
65,06:00,83.54
65,07:00,75.3
65,08:00,67.89
65,09:00,58.47
65,10:00,50.77
65,11:00,43.33
65,12:00,35.42
65,13:00,30.36
65,14:00,22.74
65,15:00,16.76
65,16:00,7.95
65,17:00,1.78
65,18:00,0.1
65,19:00,0.1
65,20:00,0.1
65,21:00,0.1
65,22:00,0.1
65,23:00,0.1
66,00:00,100.0
66,01:00,98.47
66,02:00,96.58
66,03:00,94.75
66,04:00,93.37
66,05:00,92.28
66,06:00,84.22
66,07:00,76.83
66,08:00,69.49
66,09:00,61.16
66,10:00,54.87
66,11:00,49.05
66,12:00,42.47
66,13:00,36.69
66,14:00,29.13
66,15:00,23.48
66,16:00,17.47
66,17:00,11.09
66,18:00,2.3
66,19:00,0.1
66,20:00,0.1
66,21:00,0.1
66,22:00,0.1
66,23:00,0.1
67,00:00,100.0
67,01:00,98.52
67,02:00,96.98
67,03:00,95.31
67,04:00,94.13
67,05:00,92.75
67,06:00,84.37
67,07:00,75.48
67,08:00,67.29
67,09:00,60.11
67,10:00,53.98
67,11:00,47.51
67,12:00,40.74
67,13:00,35.49
67,14:00,28.94
67,15:00,23.57
67,16:00,16.14
67,17:00,8.22
67,18:00,0.1
67,19:00,0.1
67,20:00,0.1
67,21:00,0.1
67,22:00,0.1
67,23:00,0.1
68,00:00,100.0
68,01:00,98.46
68,02:00,96.91
68,03:00,95.6
68,04:00,94.55
68,05:00,93.4
68,06:00,85.95
68,07:00,76.73
68,08:00,68.81
68,09:00,61.38
68,10:00,54.94
68,11:00,47.09
68,12:00,39.34
68,13:00,31.59
68,14:00,25.64
68,15:00,18.84
68,16:00,11.94
68,17:00,4.87
68,18:00,0.1
68,19:00,0.1
68,20:00,0.1
68,21:00,0.1
68,22:00,0.1
68,23:00,0.1
69,00:00,100.0
69,01:00,98.2
69,02:00,96.75
69,03:00,95.67
69,04:00,94.64
69,05:00,93.32
69,06:00,85.76
69,07:00,78.19
69,08:00,70.51
69,09:00,63.34
69,10:00,55.69
69,11:00,48.77
69,12:00,41.42
69,13:00,34.12
69,14:00,28.34
69,15:00,22.3
69,16:00,15.92
69,17:00,9.57
69,18:00,1.99
69,19:00,0.1
69,20:00,0.1
69,21:00,0.1
69,22:00,0.1
69,23:00,0.1
70,00:00,100.0
70,01:00,98.95
70,02:00,97.94
70,03:00,96.01
70,04:00,94.6
70,05:00,93.06
70,06:00,84.94
70,07:00,76.72
70,08:00,67.13
70,09:00,59.62
70,10:00,52.17
70,11:00,46.44
70,12:00,39.62
70,13:00,32.71
70,14:00,25.73
70,15:00,18.34
70,16:00,9.88
70,17:00,3.75
70,18:00,0.1
70,19:00,0.1
70,20:00,0.1
70,21:00,0.1
70,22:00,0.1
70,23:00,0.1
71,00:00,100.0
71,01:00,98.85
71,02:00,97.6
71,03:00,95.78
71,04:00,94.3
71,05:00,92.34
71,06:00,83.54
71,07:00,73.68
71,08:00,65.17
71,09:00,57.32
71,10:00,51.33
71,11:00,44.21
71,12:00,37.09
71,13:00,31.23
71,14:00,24.7
71,15:00,18.08
71,16:00,10.75
71,17:00,2.45
71,18:00,0.1
71,19:00,0.1
71,20:00,0.1
71,21:00,0.1
71,22:00,0.1
71,23:00,0.1
72,00:00,100.0
72,01:00,98.1
72,02:00,96.57
72,03:00,94.67
72,04:00,92.88
72,05:00,91.28
72,06:00,81.32
72,07:00,73.31
72,08:00,63.41
72,09:00,54.17
72,10:00,46.84
72,11:00,39.77
72,12:00,32.92
72,13:00,26.21
72,14:00,20.13
72,15:00,14.23
72,16:00,6.42
72,17:00,0.17
72,18:00,0.1
72,19:00,0.1
72,20:00,0.1
72,21:00,0.1
72,22:00,0.1
72,23:00,0.1
73,00:00,100.0
73,01:00,98.0
73,02:00,96.95
73,03:00,95.57
73,04:00,93.9
73,05:00,92.48
73,06:00,84.72
73,07:00,74.88
73,08:00,67.13
73,09:00,59.5
73,10:00,52.23
73,11:00,46.04
73,12:00,38.98
73,13:00,32.06
73,14:00,26.79
73,15:00,18.99
73,16:00,10.03
73,17:00,1.13
73,18:00,0.1
73,19:00,0.1
73,20:00,0.1
73,21:00,0.1
73,22:00,0.1
73,23:00,0.1
74,00:00,100.0
74,01:00,98.04
74,02:00,96.72
74,03:00,95.47
74,04:00,94.05
74,05:00,92.91
74,06:00,85.07
74,07:00,75.86
74,08:00,68.64
74,09:00,59.16
74,10:00,52.87
74,11:00,45.71
74,12:00,39.28
74,13:00,32.4
74,14:00,25.38
74,15:00,17.8
74,16:00,10.13
74,17:00,2.28
74,18:00,0.1
74,19:00,0.1
74,20:00,0.1
74,21:00,0.1
74,22:00,0.1
74,23:00,0.1
75,00:00,100.0
75,01:00,98.33
75,02:00,97.31
75,03:00,96.28
75,04:00,95.0
75,05:00,93.02
75,06:00,85.25
75,07:00,75.38
75,08:00,66.32
75,09:00,56.98
75,10:00,50.4
75,11:00,44.04
75,12:00,36.21
75,13:00,31.03
75,14:00,24.06
75,15:00,17.29
75,16:00,8.9
75,17:00,2.21
75,18:00,0.1
75,19:00,0.1
75,20:00,0.1
75,21:00,0.1
75,22:00,0.1
75,23:00,0.1
76,00:00,100.0
76,01:00,98.34
76,02:00,96.88
76,03:00,95.46
76,04:00,94.12
76,05:00,92.94
76,06:00,84.16
76,07:00,75.63
76,08:00,66.03
76,09:00,57.7
76,10:00,51.45
76,11:00,45.95
76,12:00,40.25
76,13:00,34.14
76,14:00,28.61
76,15:00,21.32
76,16:00,13.3
76,17:00,5.75
76,18:00,0.1
76,19:00,0.1
76,20:00,0.1
76,21:00,0.1
76,22:00,0.1
76,23:00,0.1
77,00:00,100.0
77,01:00,98.06
77,02:00,96.15
77,03:00,94.57
77,04:00,92.67
77,05:00,90.74
77,06:00,83.57
77,07:00,74.41
77,08:00,65.74
77,09:00,57.76
77,10:00,51.04
77,11:00,43.24
77,12:00,36.23
77,13:00,29.46
77,14:00,22.43
77,15:00,15.32
77,16:00,7.37
77,17:00,0.1
77,18:00,0.1
77,19:00,0.1
77,20:00,0.1
77,21:00,0.1
77,22:00,0.1
77,23:00,0.1
78,00:00,100.0
78,01:00,98.32
78,02:00,97.25
78,03:00,95.94
78,04:00,94.68
78,05:00,92.82
78,06:00,85.58
78,07:00,76.87
78,08:00,68.33
78,09:00,60.87
78,10:00,54.66
78,11:00,47.58
78,12:00,39.92
78,13:00,32.77
78,14:00,24.85
78,15:00,18.48
78,16:00,11.81
78,17:00,3.16
78,18:00,0.1
78,19:00,0.1
78,20:00,0.1
78,21:00,0.1
78,22:00,0.1
78,23:00,0.1
79,00:00,100.0
79,01:00,98.54
79,02:00,96.77
79,03:00,94.86
79,04:00,93.49
79,05:00,91.55
79,06:00,83.21
79,07:00,75.59
79,08:00,66.01
79,09:00,56.75
79,10:00,49.59
79,11:00,42.41
79,12:00,34.54
79,13:00,28.86
79,14:00,20.92
79,15:00,13.08
79,16:00,5.45
79,17:00,0.1
79,18:00,0.1
79,19:00,0.1
79,20:00,0.1
79,21:00,0.1
79,22:00,0.1
79,23:00,0.1
80,00:00,100.0
80,01:00,98.17
80,02:00,96.32
80,03:00,94.39
80,04:00,93.15
80,05:00,91.61
80,06:00,81.86
80,07:00,74.14
80,08:00,64.82
80,09:00,57.36
80,10:00,52.13
80,11:00,44.26
80,12:00,38.95
80,13:00,32.88
80,14:00,25.84
80,15:00,18.46
80,16:00,11.22
80,17:00,4.84
80,18:00,0.1
80,19:00,0.1
80,20:00,0.1
80,21:00,0.1
80,22:00,0.1
80,23:00,0.1
81,00:00,100.0
81,01:00,98.05
81,02:00,96.68
81,03:00,94.86
81,04:00,93.08
81,05:00,92.01
81,06:00,83.1
81,07:00,74.66
81,08:00,65.8
81,09:00,56.16
81,10:00,49.45
81,11:00,41.48
81,12:00,34.66
81,13:00,28.37
81,14:00,23.22
81,15:00,16.3
81,16:00,7.81
81,17:00,0.1
81,18:00,0.1
81,19:00,0.1
81,20:00,0.1
81,21:00,0.1
81,22:00,0.1
81,23:00,0.1
82,00:00,100.0
82,01:00,98.18
82,02:00,96.75
82,03:00,95.29
82,04:00,93.84
82,05:00,92.68
82,06:00,85.26
82,07:00,75.92
82,08:00,68.54
82,09:00,61.32
82,10:00,55.63
82,11:00,47.69
82,12:00,40.97
82,13:00,35.88
82,14:00,30.33
82,15:00,24.25
82,16:00,15.98
82,17:00,9.69
82,18:00,1.22
82,19:00,0.1
82,20:00,0.1
82,21:00,0.1
82,22:00,0.1
82,23:00,0.1
83,00:00,100.0
83,01:00,98.58
83,02:00,97.56
83,03:00,95.72
83,04:00,94.72
83,05:00,92.97
83,06:00,85.8
83,07:00,76.95
83,08:00,68.49
83,09:00,58.63
83,10:00,50.82
83,11:00,44.59
83,12:00,38.13
83,13:00,32.96
83,14:00,27.64
83,15:00,21.28
83,16:00,15.24
83,17:00,6.27
83,18:00,0.1
83,19:00,0.1
83,20:00,0.1
83,21:00,0.1
83,22:00,0.1
83,23:00,0.1
84,00:00,100.0
84,01:00,98.25
84,02:00,97.04
84,03:00,95.81
84,04:00,94.69
84,05:00,93.44
84,06:00,84.17
84,07:00,76.65
84,08:00,68.7
84,09:00,59.11
84,10:00,52.05
84,11:00,46.48
84,12:00,40.75
84,13:00,35.64
84,14:00,29.21
84,15:00,23.05
84,16:00,15.12
84,17:00,6.48
84,18:00,0.3
84,19:00,0.1
84,20:00,0.1
84,21:00,0.1
84,22:00,0.1
84,23:00,0.1
85,00:00,100.0
85,01:00,98.27
85,02:00,96.61
85,03:00,95.49
85,04:00,94.09
85,05:00,92.53
85,06:00,82.67
85,07:00,72.68
85,08:00,65.2
85,09:00,57.7
85,10:00,50.9
85,11:00,45.84
85,12:00,38.55
85,13:00,30.79
85,14:00,22.93
85,15:00,16.05
85,16:00,7.21
85,17:00,0.1
85,18:00,0.1
85,19:00,0.1
85,20:00,0.1
85,21:00,0.1
85,22:00,0.1
85,23:00,0.1
86,00:00,100.0
86,01:00,98.43
86,02:00,96.96
86,03:00,95.16
86,04:00,94.03
86,05:00,92.81
86,06:00,84.59
86,07:00,76.7
86,08:00,67.94
86,09:00,59.86
86,10:00,52.07
86,11:00,46.52
86,12:00,40.53
86,13:00,33.96
86,14:00,27.61
86,15:00,20.52
86,16:00,13.25
86,17:00,5.41
86,18:00,0.1
86,19:00,0.1
86,20:00,0.1
86,21:00,0.1
86,22:00,0.1
86,23:00,0.1
87,00:00,100.0
87,01:00,98.64
87,02:00,96.95
87,03:00,95.19
87,04:00,93.3
87,05:00,92.11
87,06:00,82.82
87,07:00,73.06
87,08:00,65.93
87,09:00,56.93
87,10:00,51.66
87,11:00,43.72
87,12:00,38.64
87,13:00,33.0
87,14:00,25.84
87,15:00,18.63
87,16:00,10.52
87,17:00,2.58
87,18:00,0.1
87,19:00,0.1
87,20:00,0.1
87,21:00,0.1
87,22:00,0.1
87,23:00,0.1
88,00:00,100.0
88,01:00,98.52
88,02:00,96.71
88,03:00,95.3
88,04:00,93.92
88,05:00,92.4
88,06:00,83.23
88,07:00,75.1
88,08:00,67.26
88,09:00,57.96
88,10:00,51.09
88,11:00,45.68
88,12:00,39.5
88,13:00,32.45
88,14:00,25.48
88,15:00,19.77
88,16:00,10.86
88,17:00,2.54
88,18:00,0.1
88,19:00,0.1
88,20:00,0.1
88,21:00,0.1
88,22:00,0.1
88,23:00,0.1
89,00:00,100.0
89,01:00,98.92
89,02:00,97.44
89,03:00,96.35
89,04:00,95.28
89,05:00,93.83
89,06:00,84.07
89,07:00,75.59
89,08:00,66.64
89,09:00,58.57
89,10:00,51.54
89,11:00,45.59
89,12:00,40.51
89,13:00,35.3
89,14:00,27.88
89,15:00,20.53
89,16:00,14.32
89,17:00,7.5
89,18:00,0.1
89,19:00,0.1
89,20:00,0.1
89,21:00,0.1
89,22:00,0.1
89,23:00,0.1
90,00:00,100.0
90,01:00,98.64
90,02:00,96.9
90,03:00,95.29
90,04:00,94.02
90,05:00,92.76
90,06:00,84.26
90,07:00,75.76
90,08:00,66.43
90,09:00,57.61
90,10:00,52.52
90,11:00,46.57
90,12:00,39.53
90,13:00,34.29
90,14:00,26.66
90,15:00,18.85
90,16:00,10.33
90,17:00,3.71
90,18:00,0.1
90,19:00,0.1
90,20:00,0.1
90,21:00,0.1
90,22:00,0.1
90,23:00,0.1
91,00:00,100.0
91,01:00,98.88
91,02:00,97.13
91,03:00,95.4
91,04:00,94.21
91,05:00,93.04
91,06:00,83.62
91,07:00,75.76
91,08:00,66.88
91,09:00,58.5
91,10:00,50.55
91,11:00,44.82
91,12:00,38.11
91,13:00,32.64
91,14:00,27.61
91,15:00,21.62
91,16:00,13.38
91,17:00,6.79
91,18:00,0.34
91,19:00,0.1
91,20:00,0.1
91,21:00,0.1
91,22:00,0.1
91,23:00,0.1
92,00:00,100.0
92,01:00,98.94
92,02:00,97.75
92,03:00,96.18
92,04:00,94.45
92,05:00,93.21
92,06:00,85.6
92,07:00,75.81
92,08:00,68.19
92,09:00,58.3
92,10:00,52.83
92,11:00,47.21
92,12:00,41.59
92,13:00,34.76
92,14:00,28.59
92,15:00,23.36
92,16:00,14.63
92,17:00,7.75
92,18:00,0.1
92,19:00,0.1
92,20:00,0.1
92,21:00,0.1
92,22:00,0.1
92,23:00,0.1
93,00:00,100.0
93,01:00,98.82
93,02:00,97.24
93,03:00,96.05
93,04:00,94.65
93,05:00,92.83
93,06:00,84.89
93,07:00,75.25
93,08:00,65.93
93,09:00,57.05
93,10:00,49.85
93,11:00,42.41
93,12:00,36.76
93,13:00,31.06
93,14:00,23.23
93,15:00,17.62
93,16:00,9.67
93,17:00,1.42
93,18:00,0.1
93,19:00,0.1
93,20:00,0.1
93,21:00,0.1
93,22:00,0.1
93,23:00,0.1
94,00:00,100.0
94,01:00,98.65
94,02:00,97.28
94,03:00,95.66
94,04:00,94.63
94,05:00,93.19
94,06:00,85.99
94,07:00,76.8
94,08:00,69.14
94,09:00,59.64
94,10:00,54.02
94,11:00,48.21
94,12:00,40.98
94,13:00,34.16
94,14:00,26.4
94,15:00,21.21
94,16:00,12.78
94,17:00,6.03
94,18:00,0.1
94,19:00,0.1
94,20:00,0.1
94,21:00,0.1
94,22:00,0.1
94,23:00,0.1
95,00:00,100.0
95,01:00,98.74
95,02:00,96.96
95,03:00,95.75
95,04:00,93.77
95,05:00,92.71
95,06:00,83.0
95,07:00,73.76
95,08:00,66.53
95,09:00,57.9
95,10:00,51.6
95,11:00,45.96
95,12:00,39.28
95,13:00,31.97
95,14:00,25.19
95,15:00,19.78
95,16:00,13.69
95,17:00,7.58
95,18:00,1.39
95,19:00,0.1
95,20:00,0.1
95,21:00,0.1
95,22:00,0.1
95,23:00,0.1
96,00:00,100.0
96,01:00,98.6
96,02:00,97.1
96,03:00,95.3
96,04:00,93.33
96,05:00,91.63
96,06:00,81.65
96,07:00,73.45
96,08:00,64.63
96,09:00,56.69
96,10:00,50.04
96,11:00,44.39
96,12:00,39.37
96,13:00,32.09
96,14:00,24.42
96,15:00,17.93
96,16:00,11.07
96,17:00,4.49
96,18:00,0.1
96,19:00,0.1
96,20:00,0.1
96,21:00,0.1
96,22:00,0.1
96,23:00,0.1
97,00:00,100.0
97,01:00,98.0
97,02:00,96.68
97,03:00,95.45
97,04:00,94.33
97,05:00,93.03
97,06:00,83.4
97,07:00,74.96
97,08:00,66.8
97,09:00,58.14
97,10:00,52.77
97,11:00,46.51
97,12:00,39.84
97,13:00,33.84
97,14:00,27.85
97,15:00,22.46
97,16:00,15.65
97,17:00,8.77
97,18:00,0.27
97,19:00,0.1
97,20:00,0.1
97,21:00,0.1
97,22:00,0.1
97,23:00,0.1
98,00:00,100.0
98,01:00,98.12
98,02:00,97.05
98,03:00,95.3
98,04:00,93.57
98,05:00,91.6
98,06:00,81.79
98,07:00,73.44
98,08:00,64.51
98,09:00,56.78
98,10:00,49.65
98,11:00,44.25
98,12:00,38.32
98,13:00,32.23
98,14:00,24.28
98,15:00,18.07
98,16:00,9.56
98,17:00,2.72
98,18:00,0.1
98,19:00,0.1
98,20:00,0.1
98,21:00,0.1
98,22:00,0.1
98,23:00,0.1
99,00:00,100.0
99,01:00,98.97
99,02:00,97.35
99,03:00,95.68
99,04:00,93.79
99,05:00,92.31
99,06:00,82.5
99,07:00,73.43
99,08:00,65.95
99,09:00,57.78
99,10:00,52.23
99,11:00,46.61
99,12:00,39.65
99,13:00,33.88
99,14:00,25.94
99,15:00,18.56
99,16:00,11.96
99,17:00,4.29
99,18:00,0.1
99,19:00,0.1
99,20:00,0.1
99,21:00,0.1
99,22:00,0.1
99,23:00,0.1
100,00:00,100.0
100,01:00,98.75
100,02:00,97.5
100,03:00,96.08
100,04:00,94.93
100,05:00,93.65
100,06:00,84.93
100,07:00,74.98
100,08:00,66.58
100,09:00,59.47
100,10:00,53.43
100,11:00,46.17
100,12:00,38.68
100,13:00,33.32
100,14:00,26.62
100,15:00,19.23
100,16:00,12.16
100,17:00,4.0
100,18:00,0.1
100,19:00,0.1
100,20:00,0.1
100,21:00,0.1
100,22:00,0.1
100,23:00,0.1
101,00:00,100.0
101,01:00,98.06
101,02:00,96.18
101,03:00,94.75
101,04:00,92.87
101,05:00,91.81
101,06:00,82.77
101,07:00,75.71
101,08:00,67.0
101,09:00,58.74
101,10:00,53.55
101,11:00,48.42
101,12:00,41.2
101,13:00,35.58
101,14:00,27.66
101,15:00,20.74
101,16:00,13.36
101,17:00,4.55
101,18:00,0.1
101,19:00,0.1
101,20:00,0.1
101,21:00,0.1
101,22:00,0.1
101,23:00,0.1
102,00:00,100.0
102,01:00,98.97
102,02:00,97.56
102,03:00,95.66
102,04:00,94.28
102,05:00,92.4
102,06:00,83.84
102,07:00,74.37
102,08:00,65.58
102,09:00,58.29
102,10:00,53.16
102,11:00,47.02
102,12:00,41.63
102,13:00,36.04
102,14:00,30.79
102,15:00,22.83
102,16:00,15.19
102,17:00,7.79
102,18:00,0.62
102,19:00,0.1
102,20:00,0.1
102,21:00,0.1
102,22:00,0.1
102,23:00,0.1
103,00:00,100.0
103,01:00,98.88
103,02:00,97.01
103,03:00,95.19
103,04:00,94.06
103,05:00,92.49
103,06:00,82.8
103,07:00,73.55
103,08:00,64.58
103,09:00,55.83
103,10:00,48.27
103,11:00,40.32
103,12:00,35.0
103,13:00,28.07
103,14:00,22.17
103,15:00,17.01
103,16:00,10.08
103,17:00,3.35
103,18:00,0.1
103,19:00,0.1
103,20:00,0.1
103,21:00,0.1
103,22:00,0.1
103,23:00,0.1
104,00:00,100.0
104,01:00,98.28
104,02:00,97.11
104,03:00,95.2
104,04:00,93.65
104,05:00,91.79
104,06:00,82.41
104,07:00,74.19
104,08:00,65.93
104,09:00,58.42
104,10:00,50.59
104,11:00,43.9
104,12:00,36.81
104,13:00,30.38
104,14:00,22.66
104,15:00,15.9
104,16:00,7.75
104,17:00,0.1
104,18:00,0.1
104,19:00,0.1
104,20:00,0.1
104,21:00,0.1
104,22:00,0.1
104,23:00,0.1
105,00:00,100.0
105,01:00,98.01
105,02:00,96.04
105,03:00,94.08
105,04:00,92.44
105,05:00,91.09
105,06:00,82.43
105,07:00,74.3
105,08:00,66.49
105,09:00,58.09
105,10:00,50.86
105,11:00,43.67
105,12:00,37.38
105,13:00,30.77
105,14:00,24.64
105,15:00,16.66
105,16:00,10.41
105,17:00,1.99
105,18:00,0.1
105,19:00,0.1
105,20:00,0.1
105,21:00,0.1
105,22:00,0.1
105,23:00,0.1
106,00:00,100.0
106,01:00,98.44
106,02:00,96.79
106,03:00,95.26
106,04:00,94.14
106,05:00,92.53
106,06:00,85.05
106,07:00,76.19
106,08:00,67.4
106,09:00,58.69
106,10:00,53.0
106,11:00,46.95
106,12:00,39.28
106,13:00,32.3
106,14:00,24.47
106,15:00,18.58
106,16:00,9.58
106,17:00,3.45
106,18:00,0.1
106,19:00,0.1
106,20:00,0.1
106,21:00,0.1
106,22:00,0.1
106,23:00,0.1
107,00:00,100.0
107,01:00,98.99
107,02:00,97.78
107,03:00,95.81
107,04:00,94.04
107,05:00,92.4
107,06:00,82.68
107,07:00,74.09
107,08:00,64.2
107,09:00,54.8
107,10:00,49.42
107,11:00,43.57
107,12:00,38.39
107,13:00,31.73
107,14:00,25.72
107,15:00,19.05
107,16:00,11.61
107,17:00,3.55
107,18:00,0.1
107,19:00,0.1
107,20:00,0.1
107,21:00,0.1
107,22:00,0.1
107,23:00,0.1
108,00:00,100.0
108,01:00,98.55
108,02:00,97.2
108,03:00,95.77
108,04:00,94.65
108,05:00,93.36
108,06:00,84.33
108,07:00,76.85
108,08:00,69.78
108,09:00,60.29
108,10:00,54.71
108,11:00,48.69
108,12:00,40.76
108,13:00,35.33
108,14:00,30.06
108,15:00,23.3
108,16:00,15.36
108,17:00,8.29
108,18:00,1.15
108,19:00,0.1
108,20:00,0.1
108,21:00,0.1
108,22:00,0.1
108,23:00,0.1
109,00:00,100.0
109,01:00,98.48
109,02:00,96.55
109,03:00,95.16
109,04:00,93.23
109,05:00,91.31
109,06:00,81.86
109,07:00,72.3
109,08:00,62.87
109,09:00,54.83
109,10:00,49.26
109,11:00,41.9
109,12:00,35.9
109,13:00,30.08
109,14:00,23.67
109,15:00,16.58
109,16:00,7.69
109,17:00,0.1
109,18:00,0.1
109,19:00,0.1
109,20:00,0.1
109,21:00,0.1
109,22:00,0.1
109,23:00,0.1
110,00:00,100.0
110,01:00,98.78
110,02:00,97.16
110,03:00,95.96
110,04:00,94.12
110,05:00,92.84
110,06:00,85.04
110,07:00,76.2
110,08:00,66.67
110,09:00,56.97
110,10:00,49.03
110,11:00,41.25
110,12:00,35.21
110,13:00,27.95
110,14:00,20.05
110,15:00,14.51
110,16:00,5.76
110,17:00,0.1
110,18:00,0.1
110,19:00,0.1
110,20:00,0.1
110,21:00,0.1
110,22:00,0.1
110,23:00,0.1
111,00:00,100.0
111,01:00,98.82
111,02:00,97.24
111,03:00,95.43
111,04:00,93.79
111,05:00,92.25
111,06:00,83.99
111,07:00,76.61
111,08:00,69.49
111,09:00,61.85
111,10:00,53.91
111,11:00,46.03
111,12:00,40.28
111,13:00,32.86
111,14:00,25.49
111,15:00,17.75
111,16:00,10.76
111,17:00,1.86
111,18:00,0.1
111,19:00,0.1
111,20:00,0.1
111,21:00,0.1
111,22:00,0.1
111,23:00,0.1
112,00:00,100.0
112,01:00,98.42
112,02:00,97.09
112,03:00,95.19
112,04:00,94.02
112,05:00,92.32
112,06:00,84.14
112,07:00,75.31
112,08:00,65.95
112,09:00,56.59
112,10:00,51.13
112,11:00,43.67
112,12:00,36.71
112,13:00,29.69
112,14:00,24.01
112,15:00,16.08
112,16:00,7.82
112,17:00,1.16
112,18:00,0.1
112,19:00,0.1
112,20:00,0.1
112,21:00,0.1
112,22:00,0.1
112,23:00,0.1
113,00:00,100.0
113,01:00,98.73
113,02:00,97.03
113,03:00,95.32
113,04:00,93.4
113,05:00,91.89
113,06:00,84.89
113,07:00,76.23
113,08:00,66.97
113,09:00,59.11
113,10:00,51.64
113,11:00,44.3
113,12:00,37.93
113,13:00,32.92
113,14:00,26.09
113,15:00,20.91
113,16:00,12.69
113,17:00,6.37
113,18:00,0.32
113,19:00,0.1
113,20:00,0.1
113,21:00,0.1
113,22:00,0.1
113,23:00,0.1
114,00:00,100.0
114,01:00,98.03
114,02:00,96.08
114,03:00,94.32
114,04:00,93.29
114,05:00,91.44
114,06:00,81.76
114,07:00,73.47
114,08:00,64.17
114,09:00,56.77
114,10:00,49.96
114,11:00,43.24
114,12:00,36.44
114,13:00,29.42
114,14:00,24.2
114,15:00,18.75
114,16:00,10.14
114,17:00,2.2
114,18:00,0.1
114,19:00,0.1
114,20:00,0.1
114,21:00,0.1
114,22:00,0.1
114,23:00,0.1
115,00:00,100.0
115,01:00,98.31
115,02:00,96.98
115,03:00,95.06
115,04:00,93.76
115,05:00,92.45
115,06:00,85.21
115,07:00,75.96
115,08:00,67.94
115,09:00,59.16
115,10:00,52.85
115,11:00,45.9
115,12:00,39.6
115,13:00,32.77
115,14:00,25.68
115,15:00,20.52
115,16:00,13.08
115,17:00,4.91
115,18:00,0.1
115,19:00,0.1
115,20:00,0.1
115,21:00,0.1
115,22:00,0.1
115,23:00,0.1
116,00:00,100.0
116,01:00,98.83
116,02:00,97.41
116,03:00,95.85
116,04:00,94.31
116,05:00,92.4
116,06:00,83.02
116,07:00,75.0
116,08:00,65.11
116,09:00,56.4
116,10:00,48.45
116,11:00,43.41
116,12:00,35.51
116,13:00,27.92
116,14:00,20.28
116,15:00,14.87
116,16:00,7.3
116,17:00,0.1
116,18:00,0.1
116,19:00,0.1
116,20:00,0.1
116,21:00,0.1
116,22:00,0.1
116,23:00,0.1
117,00:00,100.0
117,01:00,98.35
117,02:00,97.06
117,03:00,95.16
117,04:00,94.1
117,05:00,92.26
117,06:00,84.76
117,07:00,76.62
117,08:00,68.15
117,09:00,60.7
117,10:00,54.64
117,11:00,48.06
117,12:00,41.36
