Day,Time,Level
56,23:00,81.04
56,00:00,100.0
57,00:00,53.79
57,01:00,39.49
57,02:00,70.49
57,03:00,86.03
57,04:00,24.21
57,05:00,43.44
57,06:00,87.39
57,07:00,88.69
57,08:00,68.55
57,09:00,55.72
57,10:00,59.51
57,11:00,55.61
57,12:00,82.66
57,13:00,52.05
57,14:00,49.34
57,15:00,99.26
57,16:00,61.11
57,17:00,28.92
57,18:00,61.43
57,19:00,47.27
57,20:00,49.84
57,21:00,87.7
57,22:00,90.41
57,23:00,26.87
57,00:00,100.0
58,00:00,90.83
58,01:00,91.07
58,02:00,0.57
58,03:00,99.42
58,04:00,69.8
58,05:00,40.39
58,06:00,93.84
58,07:00,90.69
58,08:00,21.24
58,09:00,56.41
58,10:00,73.67
58,11:00,78.62
58,12:00,87.71
58,13:00,27.69
58,14:00,19.23
58,15:00,16.89
58,16:00,59.78
58,17:00,68.15
58,18:00,68.82
58,19:00,58.39
58,20:00,31.1
58,21:00,26.37
58,22:00,82.15
58,23:00,5.37
58,00:00,100.0
59,00:00,4.98
59,01:00,40.72
59,02:00,33.48
59,03:00,92.49
59,04:00,38.12
59,05:00,52.35
59,06:00,33.55
59,07:00,4.48
59,08:00,83.41
59,09:00,9.52
59,10:00,41.79
59,11:00,4.6
59,12:00,74.58
59,13:00,37.8
59,14:00,93.23
59,15:00,82.46
59,16:00,15.01
59,17:00,96.13
59,18:00,37.97
59,19:00,13.25
59,20:00,62.12
59,21:00,37.58
59,22:00,54.07
59,23:00,16.39
59,00:00,100.0
60,00:00,50.49
60,01:00,8.07
60,02:00,95.12
60,03:00,36.91
60,04:00,66.89
60,05:00,16.91
60,06:00,68.75
60,07:00,15.27
60,08:00,36.75
60,09:00,60.31
60,10:00,34.68
60,11:00,33.38
60,12:00,38.33
60,13:00,70.11
60,14:00,98.99
60,15:00,53.66
60,16:00,85.81
60,17:00,7.78
60,18:00,44.83
60,19:00,92.89
60,20:00,78.3
60,21:00,0.67
60,22:00,88.0
60,23:00,58.21
60,00:00,100.0
61,00:00,93.94
61,01:00,49.64
61,02:00,40.14
61,03:00,61.31
61,04:00,65.44
61,05:00,99.89
61,06:00,51.98
61,07:00,70.07
61,08:00,15.28
61,09:00,95.76
61,10:00,78.48
61,11:00,99.09
61,12:00,61.76
61,13:00,30.48
61,14:00,90.57
61,15:00,38.92
61,16:00,18.35
61,17:00,84.89
61,18:00,65.53
61,19:00,61.11
61,20:00,55.82
61,21:00,60.91
61,22:00,67.58
61,23:00,42.31
61,00:00,100.0
62,00:00,97.51
62,01:00,50.45
62,02:00,93.16
62,03:00,18.5
62,04:00,52.57
62,05:00,7.73
62,06:00,35.23
62,07:00,60.03
62,08:00,79.56
62,09:00,90.86
62,10:00,22.41
62,11:00,73.99
62,12:00,7.74
62,13:00,79.11
62,14:00,36.31
62,15:00,58.08
62,16:00,63.37
62,17:00,42.26
62,18:00,29.34
62,19:00,48.58
62,20:00,12.24
62,21:00,19.7
62,22:00,12.52
62,23:00,51.56
62,00:00,100.0
63,00:00,34.55
63,01:00,51.28
63,02:00,76.99
63,03:00,28.52
63,04:00,7.87
63,05:00,33.07
63,06:00,49.62
63,07:00,74.58
63,08:00,49.95
63,09:00,1.33
63,10:00,51.32
63,11:00,87.12
63,12:00,18.28
63,13:00,38.89
63,14:00,96.52
63,15:00,22.21
63,16:00,59.73
63,17:00,41.57
63,18:00,36.91
63,19:00,48.69
63,20:00,75.08
63,21:00,40.41
63,22:00,83.37
63,23:00,96.44
63,00:00,100.0
64,00:00,10.86
64,01:00,4.32
64,02:00,88.74
64,03:00,77.86
64,04:00,69.82
64,05:00,89.36
64,06:00,58.85
64,07:00,23.04
64,08:00,21.8
64,09:00,97.34
64,10:00,99.91
64,11:00,17.98
64,12:00,85.83
64,13:00,62.23
64,14:00,11.0
64,15:00,64.31
64,16:00,22.64
64,17:00,4.81
64,18:00,92.78
64,19:00,0.12
64,20:00,24.75
64,21:00,92.56
64,22:00,14.67
64,23:00,3.76
64,00:00,100.0
65,00:00,78.16
65,01:00,11.98
65,02:00,98.53
65,03:00,93.69
65,04:00,44.8
65,05:00,15.74
65,06:00,79.22
65,07:00,16.35
65,08:00,65.79
65,09:00,61.06
65,10:00,92.95
65,11:00,59.35
65,12:00,93.9
65,13:00,68.09
65,14:00,74.98
65,15:00,68.08
65,16:00,39.66
65,17:00,46.2
65,18:00,51.21
65,19:00,26.01
65,20:00,61.8
65,21:00,92.59
65,22:00,7.89
65,23:00,57.56
65,00:00,100.0
66,00:00,8.78
66,01:00,36.41
66,02:00,67.83
66,03:00,13.66
66,04:00,25.36
66,05:00,91.17
66,06:00,36.6
66,07:00,61.07
66,08:00,56.35
66,09:00,92.18
66,10:00,39.4
66,11:00,49.08
66,12:00,19.66
66,13:00,37.8
66,14:00,37.42
66,15:00,0.87
66,16:00,2.79
66,17:00,42.04
66,18:00,21.29
66,19:00,50.26
66,20:00,95.65
66,21:00,48.07
66,22:00,6.47
66,23:00,66.69
66,00:00,100.0
67,00:00,94.29
67,01:00,24.41
67,02:00,93.19
67,03:00,1.06
67,04:00,58.67
67,05:00,70.66
67,06:00,76.14
67,07:00,81.91
67,08:00,39.34
67,09:00,59.51
67,10:00,93.85
67,11:00,65.63
67,12:00,38.7
67,13:00,61.12
67,14:00,65.02
67,15:00,4.49
67,16:00,2.73
67,17:00,63.78
67,18:00,97.38
67,19:00,23.12
67,20:00,90.25
67,21:00,83.56
67,22:00,20.81
67,23:00,78.83
67,00:00,100.0
68,00:00,93.36
68,01:00,26.83
68,02:00,73.89
68,03:00,41.33
68,04:00,98.1
68,05:00,94.55
68,06:00,62.35
68,07:00,16.14
68,08:00,8.43
68,09:00,91.75
68,10:00,11.94
68,11:00,63.5
68,12:00,8.12
68,13:00,32.05
68,14:00,63.2
68,15:00,54.04
68,16:00,78.64
68,17:00,98.55
68,18:00,48.41
68,19:00,41.13
68,20:00,25.18
68,21:00,45.5
68,22:00,0.24
68,23:00,33.08
68,00:00,100.0
69,00:00,53.16
69,01:00,61.83
69,02:00,25.34
69,03:00,66.27
69,04:00,83.27
69,05:00,47.93
69,06:00,86.23
69,07:00,58.31
69,08:00,57.88
69,09:00,71.07
69,10:00,35.89
69,11:00,16.54
69,12:00,22.78
69,13:00,54.51
69,14:00,32.45
69,15:00,29.71
69,16:00,56.07
69,17:00,44.75
69,18:00,86.61
69,19:00,78.56
69,20:00,5.29
69,21:00,33.04
69,22:00,29.47
69,23:00,90.36
69,00:00,100.0
70,00:00,8.73
70,01:00,2.36
70,02:00,0.94
70,03:00,3.96
70,04:00,63.44
70,05:00,96.21
70,06:00,83.67
70,07:00,44.24
70,08:00,12.72
70,09:00,35.28
70,10:00,20.7
70,11:00,97.59
70,12:00,46.4
70,13:00,13.07
70,14:00,4.7
70,15:00,61.39
70,16:00,17.15
70,17:00,12.82
70,18:00,41.34
70,19:00,45.73
70,20:00,43.43
70,21:00,66.91
70,22:00,61.68
70,23:00,78.96
70,00:00,100.0
71,00:00,98.1
71,01:00,45.74
71,02:00,99.69
71,03:00,29.01
71,04:00,74.18
71,05:00,64.59
71,06:00,23.79
71,07:00,6.7
71,08:00,23.97
71,09:00,49.44
71,10:00,11.26
71,11:00,58.44
71,12:00,57.12
71,13:00,66.74
71,14:00,79.62
71,15:00,3.04
71,16:00,20.99
71,17:00,98.03
71,18:00,40.17
71,19:00,8.85
71,20:00,38.96
71,21:00,46.59
71,22:00,58.03
71,23:00,53.44
71,00:00,100.0
72,00:00,18.87
72,01:00,81.2
72,02:00,15.5
72,03:00,49.34
72,04:00,40.19
72,05:00,85.19
72,06:00,84.35
72,07:00,26.1
72,08:00,21.66
72,09:00,40.0
72,10:00,18.99
72,11:00,94.28
72,12:00,15.71
72,13:00,83.02
72,14:00,4.61
72,15:00,0.96
72,16:00,34.29
72,17:00,62.3
72,18:00,79.65
72,19:00,56.35
72,20:00,55.82
72,21:00,79.47
72,22:00,75.9
72,23:00,75.12
72,00:00,100.0
73,00:00,30.43
73,01:00,86.39
73,02:00,92.5
73,03:00,50.92
73,04:00,56.57
73,05:00,49.03
73,06:00,3.46
73,07:00,19.6
73,08:00,87.67
73,09:00,44.91
73,10:00,56.57
73,11:00,70.46
73,12:00,38.56
73,13:00,86.45
73,14:00,47.06
73,15:00,90.88
73,16:00,51.39
73,17:00,56.6
73,18:00,47.23
73,19:00,47.29
73,20:00,9.23
73,21:00,8.24
73,22:00,7.61
73,23:00,9.77
73,00:00,100.0
74,00:00,33.7
74,01:00,44.82
74,02:00,60.9
74,03:00,14.16
74,04:00,7.74
74,05:00,60.65
74,06:00,24.2
74,07:00,42.9
74,08:00,16.23
74,09:00,62.6
74,10:00,81.96
74,11:00,6.49
74,12:00,16.2
74,13:00,11.85
74,14:00,35.53
74,15:00,63.85
74,16:00,39.86
74,17:00,12.0
74,18:00,94.05
74,19:00,13.96
74,20:00,61.7
74,21:00,65.36
74,22:00,27.42
74,23:00,6.55
74,00:00,100.0
75,00:00,20.62
75,01:00,8.18
75,02:00,1.8
75,03:00,31.06
75,04:00,11.18
75,05:00,35.91
75,06:00,65.87
75,07:00,62.94
75,08:00,11.92
75,09:00,67.99
75,10:00,91.94
75,11:00,8.33
75,12:00,27.53
75,13:00,81.69
75,14:00,67.33
75,15:00,68.67
75,16:00,20.31
75,17:00,39.76
75,18:00,88.4
75,19:00,38.28
75,20:00,72.4
75,21:00,73.46
75,22:00,8.86
75,23:00,39.5
75,00:00,100.0
76,00:00,7.76
76,01:00,59.4
76,02:00,65.73
76,03:00,70.33
76,04:00,23.73
76,05:00,48.34
76,06:00,28.09
76,07:00,99.79
76,08:00,28.11
76,09:00,27.32
76,10:00,11.81
76,11:00,36.19
76,12:00,10.43
76,13:00,98.52
76,14:00,59.15
76,15:00,55.24
76,16:00,68.43
76,17:00,96.46
76,18:00,23.83
76,19:00,99.81
76,20:00,13.35
76,21:00,81.59
76,22:00,1.69
76,23:00,40.71
76,00:00,100.0
77,00:00,54.12
77,01:00,5.56
77,02:00,21.17
77,03:00,60.36
77,04:00,82.0
77,05:00,38.27
77,06:00,60.59
77,07:00,51.34
77,08:00,8.13
77,09:00,99.31
77,10:00,13.42
77,11:00,97.43
77,12:00,56.65
77,13:00,41.7
77,14:00,30.75
77,15:00,11.5
77,16:00,49.25
77,17:00,37.52
77,18:00,48.48
77,19:00,36.56
77,20:00,11.0
77,21:00,6.87
77,22:00,81.04
77,23:00,63.49
77,00:00,100.0
78,00:00,50.77
78,01:00,76.87
78,02:00,60.78
78,03:00,81.91
78,04:00,33.91
78,05:00,81.77
78,06:00,97.1
78,07:00,42.66
78,08:00,27.95
78,09:00,39.53
78,10:00,75.36
78,11:00,67.59
78,12:00,68.31
78,13:00,91.37
78,14:00,53.78
78,15:00,7.55
78,16:00,15.15
78,17:00,95.71
78,18:00,0.13
78,19:00,41.77
78,20:00,60.35
78,21:00,22.3
78,22:00,57.16
78,23:00,21.74
78,00:00,100.0
79,00:00,51.07
79,01:00,73.2
79,02:00,53.22
79,03:00,54.72
79,04:00,28.57
79,05:00,66.88
79,06:00,88.24
79,07:00,22.49
79,08:00,81.63
79,09:00,19.95
79,10:00,96.04
79,11:00,12.29
79,12:00,83.39
79,13:00,61.11
79,14:00,25.06
79,15:00,86.43
79,16:00,22.2
79,17:00,7.26
79,18:00,14.15
79,19:00,75.23
79,20:00,53.24
79,21:00,38.71
79,22:00,5.69
79,23:00,15.49
79,00:00,100.0
80,00:00,35.78
80,01:00,93.38
80,02:00,75.61
80,03:00,67.73
80,04:00,34.98
80,05:00,70.87
80,06:00,70.4
80,07:00,34.81
80,08:00,43.54
80,09:00,34.32
80,10:00,52.83
80,11:00,39.63
80,12:00,13.01
80,13:00,89.82
80,14:00,3.76
80,15:00,18.2
80,16:00,31.01
80,17:00,74.77
80,18:00,34.03
80,19:00,36.92
80,20:00,51.68
80,21:00,41.03
80,22:00,54.55
80,23:00,95.91
80,00:00,100.0
81,00:00,32.03
81,01:00,49.59
81,02:00,55.0
81,03:00,26.6
81,04:00,63.67
81,05:00,57.78
81,06:00,11.36
81,07:00,11.91
81,08:00,93.33
81,09:00,56.78
81,10:00,30.46
81,11:00,63.7
81,12:00,64.4
81,13:00,23.93
81,14:00,64.46
81,15:00,2.78
81,16:00,79.89
81,17:00,24.49
81,18:00,84.56
81,19:00,52.39
81,20:00,97.06
81,21:00,8.36
81,22:00,35.61
81,23:00,52.96
81,00:00,100.0
82,00:00,85.62
82,01:00,82.92
82,02:00,3.19
82,03:00,68.36
82,04:00,43.91
82,05:00,28.09
82,06:00,80.64
82,07:00,36.97
82,08:00,47.85
82,09:00,15.77
82,10:00,54.27
82,11:00,44.14
82,12:00,22.38
82,13:00,41.41
82,14:00,22.84
82,15:00,74.96
82,16:00,2.32
82,17:00,72.74
82,18:00,27.42
82,19:00,62.23
82,20:00,67.3
82,21:00,46.35
82,22:00,57.52
82,23:00,85.67
82,00:00,100.0
83,00:00,48.62
83,01:00,59.49
83,02:00,82.47
83,03:00,39.15
83,04:00,14.64
83,05:00,48.94
83,06:00,91.65
83,07:00,53.32
83,08:00,23.56
83,09:00,91.51
83,10:00,57.66
83,11:00,88.65
83,12:00,45.55
83,13:00,26.29
83,14:00,25.03
83,15:00,50.87
83,16:00,97.95
83,17:00,94.25
83,18:00,94.72
83,19:00,48.08
83,20:00,80.39
83,21:00,56.14
83,22:00,71.02
83,23:00,80.37
83,00:00,100.0
84,00:00,12.42
84,01:00,38.4
84,02:00,52.9
84,03:00,7.47
84,04:00,55.83
84,05:00,56.01
84,06:00,63.83
84,07:00,54.64
84,08:00,93.7
84,09:00,10.59
84,10:00,3.04
84,11:00,87.26
84,12:00,61.7
84,13:00,79.72
84,14:00,26.54
84,15:00,77.45
84,16:00,29.19
84,17:00,25.04
84,18:00,26.68
84,19:00,8.64
84,20:00,20.56
84,21:00,74.16
84,22:00,43.38
84,23:00,91.56
84,00:00,100.0
85,00:00,74.94
85,01:00,83.07
85,02:00,19.45
85,03:00,31.36
85,04:00,48.29
85,05:00,16.16
85,06:00,4.5
85,07:00,26.03
85,08:00,17.0
85,09:00,69.19
85,10:00,10.57
85,11:00,51.91
85,12:00,96.45
85,13:00,9.15
85,14:00,69.05
85,15:00,64.68
85,16:00,9.71
85,17:00,20.65
85,18:00,67.84
85,19:00,68.72
85,20:00,80.66
85,21:00,29.81
85,22:00,34.01
85,23:00,82.2
85,00:00,100.0
86,00:00,8.45
86,01:00,52.86
86,02:00,76.7
86,03:00,65.39
86,04:00,94.18
86,05:00,29.57
86,06:00,48.27
86,07:00,26.42
86,08:00,66.58
86,09:00,88.36
86,10:00,25.26
86,11:00,8.16
86,12:00,21.17
86,13:00,93.97
86,14:00,73.34
86,15:00,90.29
86,16:00,48.98
86,17:00,86.73
86,18:00,54.07
86,19:00,72.19
86,20:00,14.7
86,21:00,27.98
86,22:00,78.78
86,23:00,43.02
86,00:00,100.0
87,00:00,39.63
87,01:00,76.07
87,02:00,38.96
87,03:00,4.41
87,04:00,78.73
87,05:00,94.01
87,06:00,69.51
87,07:00,34.67
87,08:00,64.08
87,09:00,9.89
87,10:00,57.95
87,11:00,1.94
87,12:00,75.76
87,13:00,39.01
87,14:00,52.43
87,15:00,96.01
87,16:00,49.29
87,17:00,60.62
87,18:00,80.12
87,19:00,1.64
87,20:00,41.16
87,21:00,77.53
87,22:00,67.95
87,23:00,48.47
87,00:00,100.0
88,00:00,94.66
88,01:00,96.73
88,02:00,78.4
88,03:00,0.88
88,04:00,73.82
88,05:00,17.78
88,06:00,26.14
88,07:00,68.32
88,08:00,40.18
88,09:00,70.97
88,10:00,99.22
88,11:00,20.68
88,12:00,29.01
88,13:00,33.57
88,14:00,17.85
88,15:00,51.58
88,16:00,89.45
88,17:00,91.29
88,18:00,88.36
88,19:00,24.81
88,20:00,30.75
88,21:00,38.25
88,22:00,55.88
88,23:00,13.41
88,00:00,100.0
89,00:00,51.87
89,01:00,25.6
89,02:00,10.4
89,03:00,57.53
89,04:00,51.79
89,05:00,19.1
89,06:00,4.13
89,07:00,15.95
89,08:00,10.96
89,09:00,20.97
89,10:00,61.77
89,11:00,29.36
89,12:00,38.04
89,13:00,6.24
89,14:00,2.85
89,15:00,59.57
89,16:00,70.29
89,17:00,67.99
89,18:00,83.57
89,19:00,33.86
89,20:00,36.55
89,21:00,83.86
89,22:00,2.79
89,23:00,53.9
89,00:00,100.0
90,00:00,69.98
90,01:00,91.38
90,02:00,14.32
90,03:00,37.43
90,04:00,72.85
90,05:00,91.21
90,06:00,89.23
90,07:00,15.57
90,08:00,99.2
90,09:00,12.11
90,10:00,86.83
90,11:00,89.47
90,12:00,83.5
90,13:00,7.4
90,14:00,90.39
90,15:00,93.65
90,16:00,85.84
90,17:00,43.22
90,18:00,37.7
90,19:00,93.21
90,20:00,68.24
90,21:00,53.48
90,22:00,65.63
90,23:00,20.25
90,00:00,100.0
91,00:00,71.43
91,01:00,97.76
91,02:00,74.41
91,03:00,12.11
91,04:00,19.17
91,05:00,91.44
91,06:00,40.78
91,07:00,70.74
91,08:00,59.75
91,09:00,24.11
91,10:00,41.18
91,11:00,52.08
91,12:00,60.18
91,13:00,48.88
91,14:00,21.13
91,15:00,48.36
91,16:00,24.44
91,17:00,0.26
91,18:00,76.54
91,19:00,73.08
91,20:00,32.64
91,21:00,34.03
91,22:00,20.97
91,23:00,22.72
91,00:00,100.0
92,00:00,15.12
92,01:00,86.96
92,02:00,68.91
92,03:00,11.87
92,04:00,14.04
92,05:00,91.92
92,06:00,59.06
92,07:00,69.22
92,08:00,39.65
92,09:00,53.36
92,10:00,33.57
92,11:00,93.68
92,12:00,23.28
92,13:00,88.28
92,14:00,96.75
92,15:00,75.68
92,16:00,15.58
92,17:00,56.43
92,18:00,40.25
92,19:00,39.57
92,20:00,73.24
92,21:00,26.11
92,22:00,46.19
92,23:00,1.09
92,00:00,100.0
93,00:00,68.99
93,01:00,59.19
93,02:00,24.52
93,03:00,20.06
93,04:00,60.12
93,05:00,14.55
93,06:00,62.05
93,07:00,91.24
93,08:00,78.95
93,09:00,56.71
93,10:00,42.46
93,11:00,42.04
93,12:00,88.1
93,13:00,26.07
93,14:00,21.81
93,15:00,36.14
93,16:00,19.25
93,17:00,12.46
93,18:00,32.14
93,19:00,33.55
93,20:00,88.87
93,21:00,49.17
93,22:00,8.98
93,23:00,9.23
93,00:00,100.0
94,00:00,80.84
94,01:00,22.57
94,02:00,98.74
94,03:00,15.48
94,04:00,94.93
94,05:00,18.81
94,06:00,38.62
94,07:00,5.99
94,08:00,47.13
94,09:00,49.28
94,10:00,58.41
94,11:00,23.23
94,12:00,24.36
94,13:00,86.79
94,14:00,50.46
94,15:00,42.36
94,16:00,14.15
94,17:00,64.46
94,18:00,87.74
94,19:00,62.54
94,20:00,44.74
94,21:00,64.24
94,22:00,75.9
94,23:00,3.41
94,00:00,100.0
95,00:00,12.86
95,01:00,60.64
95,02:00,43.34
95,03:00,7.72
95,04:00,85.16
95,05:00,13.57
95,06:00,62.83
95,07:00,41.24
95,08:00,27.72
95,09:00,52.01
95,10:00,4.37
95,11:00,99.53
95,12:00,29.3
95,13:00,17.34
95,14:00,42.72
95,15:00,25.09
95,16:00,93.88
95,17:00,54.23
95,18:00,15.54
95,19:00,87.25
95,20:00,69.87
95,21:00,34.75
95,22:00,78.12
95,23:00,5.13
95,00:00,100.0
96,00:00,5.41
96,01:00,61.39
96,02:00,71.84
96,03:00,37.43
96,04:00,91.19
96,05:00,90.6
96,06:00,58.92
96,07:00,15.12
96,08:00,69.44
96,09:00,10.87
96,10:00,50.4
96,11:00,67.12
96,12:00,37.29
96,13:00,77.08
96,14:00,26.16
96,15:00,61.5
96,16:00,24.05
96,17:00,86.99
96,18:00,72.87
96,19:00,82.22
96,20:00,23.36
96,21:00,46.81
96,22:00,74.67
96,23:00,74.72
96,00:00,100.0
97,00:00,36.11
97,01:00,77.06
97,02:00,77.75
97,03:00,95.77
97,04:00,40.48
97,05:00,83.53
97,06:00,7.83
97,07:00,52.46
97,08:00,84.4
97,09:00,40.0
97,10:00,15.29
97,11:00,90.61
97,12:00,4.36
97,13:00,68.09
97,14:00,53.1
97,15:00,72.13
97,16:00,53.31
97,17:00,68.17
97,18:00,91.51
97,19:00,32.48
97,20:00,4.25
97,21:00,2.82
97,22:00,68.94
97,23:00,16.89
97,00:00,100.0
98,00:00,85.57
98,01:00,85.02
98,02:00,2.86
98,03:00,16.15
98,04:00,30.56
98,05:00,90.93
98,06:00,23.45
98,07:00,56.44
98,08:00,65.63
98,09:00,84.26
98,10:00,91.19
98,11:00,9.64
98,12:00,14.95
98,13:00,58.95
98,14:00,66.97
98,15:00,60.55
98,16:00,28.0
98,17:00,7.33
98,18:00,18.36
98,19:00,20.83
98,20:00,62.92
98,21:00,59.65
98,22:00,79.11
98,23:00,47.75
98,00:00,100.0
99,00:00,87.5
99,01:00,27.38
99,02:00,96.88
99,03:00,69.72
99,04:00,75.34
99,05:00,82.91
99,06:00,92.6
99,07:00,60.37
99,08:00,74.06
99,09:00,26.03
99,10:00,31.39
99,11:00,97.62
99,12:00,76.65
99,13:00,33.59
99,14:00,40.74
99,15:00,55.07
99,16:00,55.79
99,17:00,0.57
99,18:00,17.99
99,19:00,20.96
99,20:00,99.6
99,21:00,83.48
99,22:00,69.26
99,23:00,70.42
99,00:00,100.0
100,00:00,29.57
100,01:00,4.62
100,02:00,19.23
100,03:00,92.8
100,04:00,95.11
100,05:00,23.85
100,06:00,71.22
100,07:00,29.25
100,08:00,33.6
100,09:00,39.59
100,10:00,51.25
100,11:00,49.1
100,12:00,34.62
100,13:00,15.3
100,14:00,90.08
100,15:00,55.65
100,16:00,10.34
100,17:00,92.62
100,18:00,38.09
100,19:00,35.33
100,20:00,83.43
100,21:00,54.76
100,22:00,51.2
100,23:00,54.72
100,00:00,100.0
101,00:00,61.7
101,01:00,61.59
101,02:00,75.68
101,03:00,98.24
101,04:00,83.3
101,05:00,39.07
101,06:00,52.54
101,07:00,18.68
101,08:00,86.67
101,09:00,24.43
101,10:00,53.29
101,11:00,29.66
101,12:00,70.35
101,13:00,42.65
101,14:00,58.36
101,15:00,55.06
101,16:00,88.43
101,17:00,89.11
101,18:00,75.64
101,19:00,90.16
101,20:00,80.77
101,21:00,80.5
101,22:00,73.14
101,23:00,68.1
101,00:00,100.0
102,00:00,0.27
102,01:00,13.45
102,02:00,80.94
102,03:00,49.38
102,04:00,77.75
102,05:00,76.19
102,06:00,75.07
102,07:00,48.92
102,08:00,5.53
102,09:00,87.68
102,10:00,20.48
102,11:00,31.68
102,12:00,34.53
102,13:00,2.77
102,14:00,14.0
102,15:00,40.25
102,16:00,54.96
102,17:00,81.67
102,18:00,70.4
102,19:00,44.71
102,20:00,97.24
102,21:00,41.49
102,22:00,48.1
102,23:00,8.67
102,00:00,100.0
103,00:00,71.14
103,01:00,57.64
103,02:00,4.41
103,03:00,39.42
103,04:00,78.46
103,05:00,43.16
103,06:00,72.83
103,07:00,56.95
103,08:00,82.57
103,09:00,73.97
103,10:00,30.76
103,11:00,43.63
103,12:00,31.74
103,13:00,30.53
103,14:00,72.57
103,15:00,49.18
103,16:00,36.0
103,17:00,36.87
103,18:00,82.53
103,19:00,85.06
103,20:00,84.73
103,21:00,24.17
103,22:00,10.95
103,23:00,37.19
103,00:00,100.0
104,00:00,57.86
104,01:00,24.65
104,02:00,26.86
104,03:00,45.07
104,04:00,1.82
104,05:00,8.66
104,06:00,48.9
104,07:00,9.8
104,08:00,95.28
104,09:00,59.5
104,10:00,60.8
104,11:00,92.98
104,12:00,36.49
104,13:00,18.54
104,14:00,79.49
104,15:00,79.4
104,16:00,14.22
104,17:00,79.32
104,18:00,30.53
104,19:00,36.0
104,20:00,99.56
104,21:00,20.88
104,22:00,4.92
104,23:00,33.44
104,00:00,100.0
105,00:00,54.91
105,01:00,18.34
105,02:00,51.1
105,03:00,73.02
105,04:00,10.37
105,05:00,73.89
105,06:00,56.06
105,07:00,45.05
105,08:00,59.88
105,09:00,49.88
105,10:00,46.57
105,11:00,13.39
105,12:00,10.94
105,13:00,83.32
105,14:00,7.54
105,15:00,70.35
105,16:00,11.14
105,17:00,30.37
105,18:00,38.56
105,19:00,69.5
105,20:00,71.08
105,21:00,23.03
105,22:00,54.39
105,23:00,95.76
105,00:00,100.0
106,00:00,22.98
106,01:00,85.47
106,02:00,53.44
106,03:00,57.42
106,04:00,2.48
106,05:00,91.0
106,06:00,90.68
106,07:00,7.67
106,08:00,85.62
106,09:00,22.37
106,10:00,85.79
106,11:00,47.46
106,12:00,5.05
106,13:00,70.57
106,14:00,97.52
106,15:00,29.27
106,16:00,50.83
106,17:00,68.5
106,18:00,21.96
106,19:00,55.75
106,20:00,79.5
106,21:00,58.81
106,22:00,42.71
106,23:00,29.61
106,00:00,100.0
107,00:00,80.76
107,01:00,38.39
107,02:00,49.28
107,03:00,25.42
107,04:00,71.51
107,05:00,79.26
107,06:00,41.99
107,07:00,99.8
107,08:00,23.95
107,09:00,90.26
107,10:00,47.56
107,11:00,31.24
107,12:00,44.1
107,13:00,60.49
107,14:00,97.44
107,15:00,26.58
107,16:00,80.31
107,17:00,1.15
107,18:00,31.63
107,19:00,84.99
107,20:00,86.0
107,21:00,72.55
107,22:00,42.19
107,23:00,97.45
107,00:00,100.0
108,00:00,22.01
108,01:00,64.61
108,02:00,54.59
108,03:00,9.36
108,04:00,76.86
108,05:00,31.36
108,06:00,98.75
108,07:00,79.83
108,08:00,67.09
108,09:00,22.52
108,10:00,36.77
108,11:00,12.73
108,12:00,17.42
108,13:00,80.02
108,14:00,2.8
108,15:00,37.81
108,16:00,91.29
108,17:00,36.35
108,18:00,42.26
108,19:00,77.44
108,20:00,46.47
108,21:00,38.37
108,22:00,11.4
108,23:00,59.09
108,00:00,100.0
109,00:00,8.54
109,01:00,44.28
109,02:00,89.15
109,03:00,12.67
109,04:00,61.27
109,05:00,9.83
109,06:00,68.69
109,07:00,90.98
109,08:00,48.61
109,09:00,30.55
109,10:00,10.03
109,11:00,94.13
109,12:00,90.9
109,13:00,47.33
109,14:00,52.94
109,15:00,41.49
109,16:00,76.18
109,17:00,98.19
109,18:00,57.49
109,19:00,80.45
109,20:00,45.06
109,21:00,32.25
109,22:00,74.4
109,23:00,3.39
109,00:00,100.0
110,00:00,37.36
110,01:00,77.57
110,02:00,18.29
110,03:00,82.05
110,04:00,5.93
110,05:00,58.78
110,06:00,4.62
110,07:00,19.0
110,08:00,55.24
110,09:00,10.57
110,10:00,1.62
110,11:00,17.56
110,12:00,30.25
110,13:00,36.0
110,14:00,13.96
110,15:00,45.9
110,16:00,6.76
110,17:00,85.23
110,18:00,2.22
110,19:00,40.92
110,20:00,75.4
110,21:00,57.33
110,22:00,6.95
110,23:00,92.17
110,00:00,100.0
111,00:00,41.38
111,01:00,71.17
111,02:00,88.2
111,03:00,69.48
111,04:00,79.47
111,05:00,12.19
111,06:00,60.23
111,07:00,8.51
111,08:00,57.95
111,09:00,34.42
111,10:00,8.41
111,11:00,56.86
111,12:00,3.21
111,13:00,14.34
111,14:00,62.96
111,15:00,92.26
111,16:00,30.63
111,17:00,67.41
111,18:00,10.56
111,19:00,11.3
111,20:00,45.31
111,21:00,7.4
111,22:00,75.83
111,23:00,72.47
111,00:00,100.0
112,00:00,79.55
112,01:00,25.27
112,02:00,90.47
112,03:00,83.82
112,04:00,29.12
112,05:00,47.88
112,06:00,9.97
112,07:00,62.36
112,08:00,2.47
112,09:00,44.17
112,10:00,62.24
112,11:00,85.34
112,12:00,26.36
112,13:00,65.7
112,14:00,52.28
112,15:00,17.5
112,16:00,11.9
112,17:00,40.75
112,18:00,32.07
112,19:00,98.49
112,20:00,17.12
112,21:00,96.5
